solver,step,grid,cell,x,r
of_gamg,32,0,2,3.756709917771e-01,-1.443301380311e-05
of_gamg,32,0,3,1.257334874173e-01,-3.182586373329e-06
of_gamg,32,0,4,8.727475739996e-01,9.949812323384e-06
of_gamg,32,0,5,6.231254215989e-01,-1.086925118332e-05
of_gamg,32,0,6,3.768931425010e-01,-4.650861377131e-07
of_gamg,32,0,7,1.272597753059e-01,1.297746470230e-06
of_gamg,32,0,8,8.663257290125e-01,-4.197846002363e-06
of_gamg,32,0,9,6.184781882445e-01,1.362244005398e-05
of_gamg,32,0,10,3.815159162359e-01,9.432828200095e-06
of_gamg,32,0,11,1.336735443578e-01,2.912020528101e-06
of_gamg,32,0,12,8.403986849722e-01,1.477246464221e-05
of_gamg,32,0,13,6.029593085710e-01,1.348238833354e-05
of_gamg,32,0,14,3.970282226687e-01,6.633953082757e-06
of_gamg,32,0,15,1.595949422676e-01,1.105658846978e-06
of_gamg,32,0,16,7.327231597421e-01,5.347306603731e-06
of_gamg,32,0,17,5.559456207868e-01,3.721932554601e-06
of_gamg,32,0,18,4.440493575533e-01,1.105658846923e-06
of_gamg,32,0,19,2.672740499702e-01,3.330669073875e-16
of_gamg,33,0,0,8.742959199989e-01,-6.623476034040e-05
of_gamg,33,0,1,6.243706672610e-01,-2.252217384724e-05
of_gamg,33,0,2,3.756697887193e-01,-1.405573893476e-05
of_gamg,33,0,3,1.257329943776e-01,-2.992754650877e-06
of_gamg,33,0,4,8.727467779744e-01,1.057833951368e-05
of_gamg,33,0,5,6.231237708910e-01,-9.606122769457e-06
of_gamg,33,0,6,3.768916487804e-01,5.602277356465e-07
of_gamg,33,0,7,1.272591960366e-01,1.660620467359e-06
of_gamg,33,0,8,8.663247773214e-01,-2.783200674816e-06
of_gamg,33,0,9,6.184763834255e-01,1.541376140679e-05
of_gamg,33,0,10,3.815143997023e-01,1.063240680432e-05
of_gamg,33,0,11,1.336729976454e-01,3.194187470412e-06
of_gamg,33,0,12,8.403979420063e-01,1.596437028306e-05
of_gamg,33,0,13,6.029579995486e-01,1.471076226189e-05
of_gamg,33,0,14,3.970272013648e-01,7.204046032161e-06
of_gamg,33,0,15,1.595945866756e-01,1.200674338619e-06
of_gamg,33,0,16,7.327228975317e-01,5.738975925151e-06
of_gamg,33,0,17,5.559451821601e-01,4.009858562082e-06
of_gamg,33,0,18,4.440490235786e-01,1.200674338842e-06
of_gamg,33,0,19,2.672739350424e-01,0.000000000000e+00
of_gamg,34,1,0,0.000000000000e+00,-5.565642082672e-05
of_gamg,34,1,1,0.000000000000e+00,-3.212829661670e-05
of_gamg,34,1,2,0.000000000000e+00,-1.349551119911e-05
of_gamg,34,1,3,0.000000000000e+00,-1.332134183518e-06
of_gamg,34,1,4,0.000000000000e+00,1.318116960825e-05
of_gamg,34,1,5,0.000000000000e+00,3.012452366868e-05
of_gamg,34,1,6,0.000000000000e+00,1.783645283648e-05
of_gamg,34,1,7,0.000000000000e+00,4.394861809032e-06
of_gamg,34,1,8,0.000000000000e+00,9.748834487233e-06
of_gamg,34,1,9,0.000000000000e+00,1.200674338842e-06
of_gamg,35,2,0,0.000000000000e+00,-7.115570497385e-05
of_gamg,35,2,1,0.000000000000e+00,3.062727625514e-06
of_gamg,35,2,2,0.000000000000e+00,2.293000409548e-05
of_gamg,35,2,3,0.000000000000e+00,1.903712717533e-05
of_gamg,36,2,0,-5.537662309547e-06,1.355252715607e-20
of_gamg,36,2,1,-6.045326523175e-07,-1.694065894509e-21
of_gamg,36,2,2,5.537193522940e-08,0.000000000000e+00
of_gamg,36,2,3,5.122417115085e-08,3.388131789017e-21
of_gamg,37,1,0,-9.525196215798e-06,-1.332874625505e-05
of_gamg,37,1,1,-1.196332163289e-05,2.489019253317e-06
of_gamg,37,1,2,-5.145735390338e-06,-1.540025189507e-05
of_gamg,37,1,3,-1.858855922133e-06,1.881386699506e-06
of_gamg,37,1,4,-4.220556731458e-07,1.579731264489e-05
of_gamg,37,1,5,4.142570917855e-06,-7.036707861272e-06
of_gamg,37,1,6,1.093746239309e-08,2.197431690203e-05
of_gamg,37,1,7,4.930002087708e-07,-1.308038881492e-06
of_gamg,37,1,8,4.797520315629e-07,9.229663424865e-06
of_gamg,37,1,9,7.808197698936e-08,1.481626248664e-06
of_gamg,38,1,0,-1.142930282366e-05,1.208973169663e-06
of_gamg,38,1,1,-1.222716042537e-05,-7.009045982762e-06
of_gamg,38,1,2,-8.331321286345e-06,1.636034696704e-06
of_gamg,38,1,3,-2.500253792491e-06,4.860280153737e-07
of_gamg,38,1,4,1.314595081482e-06,-1.281439383060e-07
of_gamg,38,1,5,3.504696727105e-06,6.985265318034e-06
of_gamg,38,1,6,2.929767899813e-06,1.642510380153e-06
of_gamg,38,1,7,9.790282241446e-07,6.704543494057e-07
of_gamg,38,1,8,1.627356474757e-06,6.704543494057e-07
of_gamg,38,1,9,7.485363263951e-07,-8.470329472543e-22
of_gamg,39,1,0,-1.125659237085e-05,-2.659879216545e-06
of_gamg,39,1,1,-1.355988544080e-05,5.321808548769e-07
of_gamg,39,1,2,-8.537204353175e-06,5.753045622224e-07
of_gamg,39,1,3,-2.489644952246e-06,2.236546191396e-07
of_gamg,39,1,4,1.320165895795e-06,2.067890882883e-06
of_gamg,39,1,5,4.448643715643e-06,1.288170669273e-06
of_gamg,39,1,6,3.483854781547e-06,5.537246167991e-07
of_gamg,39,1,7,1.202682843284e-06,1.064153785199e-07
of_gamg,39,1,8,1.807353380563e-06,1.064153785199e-07
of_gamg,39,1,9,8.549517049150e-07,8.470329472543e-22
of_gamg,40,0,0,8.742730323823e-01,3.788635579038e-06
of_gamg,40,0,1,6.243518183192e-01,-1.168181789435e-05
of_gamg,40,0,2,3.756567430259e-01,-2.569751474946e-06
of_gamg,40,0,3,1.257294340204e-01,-3.469254495070e-06
of_gamg,40,0,4,8.727440998457e-01,-1.036806954424e-05
of_gamg,40,0,5,6.231139977314e-01,5.472624516667e-06
of_gamg,40,0,6,3.768864069867e-01,-1.530825601836e-07
of_gamg,40,0,7,1.272575238012e-01,2.306701301247e-06
of_gamg,40,0,8,8.663231010453e-01,1.041361228982e-05
of_gamg,40,0,9,6.184791383987e-01,2.253354355108e-06
of_gamg,40,0,10,3.815172103056e-01,2.339015230168e-06
of_gamg,40,0,11,1.336740847003e-01,2.680089414842e-07
of_gamg,40,0,12,8.404026805946e-01,-1.418293984923e-06
of_gamg,40,0,13,6.029644978666e-01,2.812610058855e-06
of_gamg,40,0,14,3.970315501519e-01,1.982641965603e-06
of_gamg,40,0,15,1.595959574038e-01,1.327136219809e-07
of_gamg,40,0,16,7.327243857669e-01,3.800924709196e-06
of_gamg,40,0,17,5.559474349314e-01,2.226649904902e-06
of_gamg,40,0,18,4.440505176736e-01,6.815955110318e-07
of_gamg,40,0,19,2.672742848803e-01,7.657956254681e-07
of_gamg,41,0,0,8.742739795412e-01,-5.462401796219e-06
of_gamg,41,0,1,6.243482400995e-01,-2.046768033725e-06
of_gamg,41,0,2,3.756546937022e-01,-1.929607200801e-06
of_gamg,41,0,3,1.257280543759e-01,7.541882013351e-08
of_gamg,41,0,4,8.727422156636e-01,1.708441711656e-06
of_gamg,41,0,5,6.231140002871e-01,4.404863684915e-07
of_gamg,41,0,6,3.768858570240e-01,7.702942197430e-07
of_gamg,41,0,7,1.272575992200e-01,2.076606321344e-07
of_gamg,41,0,8,8.663248069314e-01,1.047967426615e-06
of_gamg,41,0,9,6.184801288477e-01,1.660019770977e-06
of_gamg,41,0,10,3.815179051810e-01,1.118326066418e-06
of_gamg,41,0,11,1.336742923610e-01,2.502079375910e-07
of_gamg,41,0,12,8.404027381130e-01,1.608218225480e-06
of_gamg,41,0,13,6.029654630110e-01,1.677639059894e-06
of_gamg,41,0,14,3.970324608174e-01,7.220548520204e-07
of_gamg,41,0,15,1.595962076117e-01,2.479750795259e-07
of_gamg,41,0,16,7.327250288407e-01,7.669736259430e-07
of_gamg,41,0,17,5.559482019051e-01,4.718469142073e-07
of_gamg,41,0,18,4.440509895205e-01,2.479750792483e-07
of_gamg,41,0,19,2.672745328554e-01,0.000000000000e+00
of_gamg,42,0,0,8.742726139408e-01,-1.068887908406e-06
of_gamg,42,0,1,6.243471026434e-01,-1.179454838685e-06
of_gamg,42,0,2,3.756536713478e-01,-3.390240631562e-07
of_gamg,42,0,3,1.257278176420e-01,-2.627268624877e-08
of_gamg,42,0,4,8.727422842319e-01,6.620675097047e-08
of_gamg,42,0,5,6.231138431867e-01,3.292664754184e-07
of_gamg,42,0,6,3.768857547339e-01,3.356254493214e-07
of_gamg,42,0,7,1.272575729474e-01,1.171666773603e-07
of_gamg,42,0,8,8.663250302385e-01,7.978617024840e-07
of_gamg,42,0,9,6.184805604043e-01,9.807733263312e-07
of_gamg,42,0,10,3.815182670791e-01,5.428737217539e-07
of_gamg,42,0,11,1.336744095276e-01,1.581697603448e-07
of_gamg,42,0,12,8.404031044180e-01,8.077549729091e-07
of_gamg,42,0,13,6.029660818862e-01,6.816274220611e-07
of_gamg,42,0,14,3.970328865244e-01,3.440902603957e-07
of_gamg,42,0,15,1.595963657815e-01,5.734837665861e-08
of_gamg,42,0,16,7.327252177205e-01,2.559203777786e-07
of_gamg,42,0,17,5.559484578255e-01,1.859205009946e-07
of_gamg,42,0,18,4.440511754410e-01,5.734837671412e-08
of_gamg,42,0,19,2.672745902038e-01,0.000000000000e+00
of_gamg,43,0,0,8.742726139408e-01,-1.068887908406e-06
of_gamg,43,0,1,6.243471026434e-01,-1.179454838685e-06
of_gamg,43,0,2,3.756536713478e-01,-3.390240631562e-07
of_gamg,43,0,3,1.257278176420e-01,-2.627268624877e-08
of_gamg,43,0,4,8.727422842319e-01,6.620675097047e-08
of_gamg,43,0,5,6.231138431867e-01,3.292664754184e-07
of_gamg,43,0,6,3.768857547339e-01,3.356254493214e-07
of_gamg,43,0,7,1.272575729474e-01,1.171666773603e-07
of_gamg,43,0,8,8.663250302385e-01,7.978617024840e-07
of_gamg,43,0,9,6.184805604043e-01,9.807733263312e-07
of_gamg,43,0,10,3.815182670791e-01,5.428737217539e-07
of_gamg,43,0,11,1.336744095276e-01,1.581697603448e-07
of_gamg,43,0,12,8.404031044180e-01,8.077549729091e-07
of_gamg,43,0,13,6.029660818862e-01,6.816274220611e-07
of_gamg,43,0,14,3.970328865244e-01,3.440902603957e-07
of_gamg,43,0,15,1.595963657815e-01,5.734837665861e-08
of_gamg,43,0,16,7.327252177205e-01,2.559203777786e-07
of_gamg,43,0,17,5.559484578255e-01,1.859205009946e-07
of_gamg,43,0,18,4.440511754410e-01,5.734837671412e-08
of_gamg,43,0,19,2.672745902038e-01,0.000000000000e+00
of_gamg,44,0,0,8.742725292073e-01,-9.836742944636e-07
of_gamg,44,0,1,6.243469445695e-01,-1.115927793505e-06
of_gamg,44,0,2,3.756535311640e-01,-2.908636854704e-07
of_gamg,44,0,3,1.257277630083e-01,-8.510330995470e-09
of_gamg,44,0,4,8.727421885854e-01,1.711800117210e-07
of_gamg,44,0,5,6.231136574094e-01,4.712759449355e-07
of_gamg,44,0,6,3.768855950504e-01,4.334552680119e-07
of_gamg,44,0,7,1.272575123588e-01,1.504456479950e-07
of_gamg,44,0,8,8.663249274905e-01,9.519240062872e-07
of_gamg,44,0,9,6.184803727082e-01,1.156719550366e-06
of_gamg,44,0,10,3.815181127249e-01,6.554027248695e-07
of_gamg,44,0,11,1.336743541810e-01,1.843806685109e-07
of_gamg,44,0,12,8.404030280829e-01,9.282693236301e-07
of_gamg,44,0,13,6.029659499274e-01,7.994780990561e-07
of_gamg,44,0,14,3.970327843626e-01,3.975764123476e-07
of_gamg,44,0,15,1.595963302020e-01,6.626273529875e-08
of_gamg,44,0,16,7.327251912660e-01,2.945210217931e-07
of_gamg,44,0,17,5.559484140341e-01,2.131957430596e-07
of_gamg,44,0,18,4.440511421726e-01,6.626273563182e-08
of_gamg,44,0,19,2.672745787291e-01,3.330669073875e-16
of_gamg,45,1,0,0.000000000000e+00,-8.124942827425e-07
of_gamg,45,1,1,0.000000000000e+00,-6.446518485692e-07
of_gamg,45,1,2,0.000000000000e+00,1.425915825415e-07
of_gamg,45,1,3,0.000000000000e+00,1.419353169996e-07
of_gamg,45,1,4,0.000000000000e+00,1.880193329917e-06
of_gamg,45,1,5,0.000000000000e+00,1.956197649422e-06
of_gamg,45,1,6,0.000000000000e+00,1.052979137217e-06
of_gamg,45,1,7,0.000000000000e+00,2.506434038096e-07
of_gamg,45,1,8,0.000000000000e+00,5.077167648526e-07
of_gamg,45,1,9,0.000000000000e+00,6.626273596488e-08
of_gamg,46,2,0,0.000000000000e+00,6.416431006517e-07
of_gamg,46,2,1,0.000000000000e+00,3.925787208092e-07
of_gamg,46,2,2,0.000000000000e+00,2.387910094770e-06
of_gamg,46,2,3,0.000000000000e+00,1.119241873182e-06
of_gamg,47,2,0,1.673737601282e-07,-2.117582368136e-22
of_gamg,47,2,1,9.352109261963e-08,5.293955920339e-23
of_gamg,47,2,2,2.146814081964e-07,0.000000000000e+00
of_gamg,47,2,3,1.628159876632e-07,0.000000000000e+00
of_gamg,48,1,0,-3.758076489855e-08,-1.479176453118e-07
of_gamg,48,1,1,3.844339041433e-08,-6.561015191352e-08
of_gamg,48,1,2,1.654394551401e-07,-1.273104053769e-07
of_gamg,48,1,3,8.145770426793e-08,6.686854831518e-09
of_gamg,48,1,4,3.246245023123e-07,3.936532964359e-07
of_gamg,48,1,5,5.155412682443e-07,3.025828452565e-07
of_gamg,48,1,6,3.174930984174e-07,6.123935670235e-07
of_gamg,48,1,7,1.040765574274e-07,1.941727593205e-07
of_gamg,48,1,8,1.169542134267e-07,3.549925283959e-07
of_gamg,48,1,9,5.969791382712e-08,6.750538079220e-08
of_gamg,49,1,0,-5.871185708595e-08,3.416341015730e-09
of_gamg,49,1,1,1.686892315666e-08,-5.827247780077e-09
of_gamg,49,1,2,1.313475871616e-07,9.959857510206e-08
of_gamg,49,1,3,7.267243553574e-08,5.246571446515e-08
of_gamg,49,1,4,3.711897778433e-07,1.762590088096e-07
of_gamg,49,1,5,5.778977564211e-07,2.858842575889e-07
of_gamg,49,1,6,4.346622109838e-07,1.370076778503e-07
of_gamg,49,1,7,1.565422718925e-07,3.207624891998e-08
of_gamg,49,1,8,1.685002458827e-07,3.207624891998e-08
of_gamg,49,1,9,9.177416274710e-08,0.000000000000e+00
of_gamg,50,1,0,-5.822380836941e-08,2.015292205197e-08
of_gamg,50,1,1,1.589869308726e-08,9.391337796881e-08
of_gamg,50,1,2,1.508792101543e-07,7.052439235893e-08
of_gamg,50,1,3,8.574800131437e-08,1.673729203774e-08
of_gamg,50,1,4,3.932831600341e-07,1.218135709775e-07
of_gamg,50,1,5,6.327478884046e-07,1.008598286138e-07
of_gamg,50,1,6,4.790354717855e-07,4.161056850324e-08
of_gamg,50,1,7,1.732795639303e-07,8.135984427763e-09
of_gamg,50,1,8,1.806135528932e-07,8.135984427763e-09
of_gamg,50,1,9,9.991014717486e-08,0.000000000000e+00
of_gamg,51,0,0,8.742722720971e-01,-1.804607556721e-07
of_gamg,51,0,1,6.243466108655e-01,-6.601498836467e-08
of_gamg,51,0,2,3.756535232403e-01,-2.385509250136e-07
of_gamg,51,0,3,1.257278234499e-01,-1.414010377121e-07
of_gamg,51,0,4,8.727422970620e-01,8.063352163745e-08
of_gamg,51,0,5,6.231139712443e-01,-1.613164712921e-08
of_gamg,51,0,6,3.768858968545e-01,1.924937682585e-07
of_gamg,51,0,7,1.272576291583e-01,1.216974100382e-07
of_gamg,51,0,8,8.663253226022e-01,2.171008368634e-07
of_gamg,51,0,9,6.184810640633e-01,2.893884074595e-07
of_gamg,51,0,10,3.815186562690e-01,1.329995660271e-07
of_gamg,51,0,11,1.336745471847e-01,5.208176678817e-08
of_gamg,51,0,12,8.404034689866e-01,-8.528476458380e-08
of_gamg,51,0,13,6.029665955263e-01,5.078134979186e-08
of_gamg,51,0,14,3.970332499728e-01,7.058181616948e-08
of_gamg,51,0,15,1.595965025779e-01,-8.884486352168e-08
of_gamg,51,0,16,7.327253415198e-01,6.973187138826e-08
of_gamg,51,0,17,5.559486498638e-01,3.826890138114e-09
of_gamg,51,0,18,4.440513160999e-01,-5.377582423804e-08
of_gamg,51,0,19,2.672746268872e-01,5.735474339907e-08
of_gamg,52,0,0,8.742722269819e-01,-2.993972625376e-08
of_gamg,52,0,1,6.243465738222e-01,-1.033826158015e-07
of_gamg,52,0,2,3.756534313755e-01,-3.603866449708e-08
of_gamg,52,0,3,1.257277651335e-01,1.713174907492e-08
of_gamg,52,0,4,8.727423041657e-01,3.332305764658e-08
of_gamg,52,0,5,6.231139597264e-01,1.029556544463e-07
of_gamg,52,0,6,3.768859191323e-01,7.612055419326e-08
of_gamg,52,0,7,1.272576462901e-01,2.564046402975e-08
of_gamg,52,0,8,8.663253674431e-01,7.258909384689e-08
of_gamg,52,0,9,6.184811447412e-01,8.983141586150e-08
of_gamg,52,0,10,3.815187152578e-01,6.574377220403e-08
of_gamg,52,0,11,1.336745728252e-01,-4.620218096996e-09
of_gamg,52,0,12,8.404034608978e-01,4.111646068061e-08
of_gamg,52,0,13,6.029666263689e-01,4.909197826031e-08
of_gamg,52,0,14,3.970332900761e-01,-5.556987203725e-09
of_gamg,52,0,15,1.595964979577e-01,8.632959402899e-09
of_gamg,52,0,16,7.327253517936e-01,8.988670252563e-09
of_gamg,52,0,17,5.559486588525e-01,-9.367691067297e-10
of_gamg,52,0,18,4.440513151632e-01,8.632959236365e-09
of_gamg,52,0,19,2.672746355201e-01,0.000000000000e+00
of_gamg,53,0,0,8.742722194970e-01,-3.178822405303e-08
of_gamg,53,0,1,6.243465368663e-01,-6.539647046111e-09
of_gamg,53,0,2,3.756534070440e-01,1.559528794992e-08
of_gamg,53,0,3,1.257277633335e-01,8.247150462548e-09
of_gamg,53,0,4,8.727423093333e-01,3.334320153314e-08
of_gamg,53,0,5,6.231139775183e-01,4.818888110769e-08
of_gamg,53,0,6,3.768859365275e-01,3.673031367946e-08
of_gamg,53,0,7,1.272576545372e-01,6.422019138697e-09
of_gamg,53,0,8,8.663253829945e-01,4.212721504970e-08
of_gamg,53,0,9,6.184811755349e-01,5.128796187748e-08
of_gamg,53,0,10,3.815187437409e-01,1.785476277938e-08
of_gamg,53,0,11,1.336745792472e-01,5.297544347638e-09
of_gamg,53,0,12,8.404034722314e-01,2.619183669950e-08
of_gamg,53,0,13,6.029666491737e-01,1.648375702601e-08
of_gamg,53,0,14,3.970333015089e-01,1.032088758901e-08
of_gamg,53,0,15,1.595965032552e-01,1.720147968509e-09
of_gamg,53,0,16,7.327253551806e-01,5.051013385327e-09
of_gamg,53,0,17,5.559486639035e-01,5.023343074839e-09
of_gamg,53,0,18,4.440513201865e-01,1.720148135043e-09
of_gamg,53,0,19,2.672746372403e-01,0.000000000000e+00
of_gamg,54,0,0,8.742722194970e-01,-3.178822405303e-08
of_gamg,54,0,1,6.243465368663e-01,-6.539647046111e-09
of_gamg,54,0,2,3.756534070440e-01,1.559528794992e-08
of_gamg,54,0,3,1.257277633335e-01,8.247150462548e-09
of_gamg,54,0,4,8.727423093333e-01,3.334320153314e-08
of_gamg,54,0,5,6.231139775183e-01,4.818888110769e-08
of_gamg,54,0,6,3.768859365275e-01,3.673031367946e-08
of_gamg,54,0,7,1.272576545372e-01,6.422019138697e-09
of_gamg,54,0,8,8.663253829945e-01,4.212721504970e-08
of_gamg,54,0,9,6.184811755349e-01,5.128796187748e-08
of_gamg,54,0,10,3.815187437409e-01,1.785476277938e-08
of_gamg,54,0,11,1.336745792472e-01,5.297544347638e-09
of_gamg,54,0,12,8.404034722314e-01,2.619183669950e-08
of_gamg,54,0,13,6.029666491737e-01,1.648375702601e-08
of_gamg,54,0,14,3.970333015089e-01,1.032088758901e-08
of_gamg,54,0,15,1.595965032552e-01,1.720147968509e-09
of_gamg,54,0,16,7.327253551806e-01,5.051013385327e-09
of_gamg,54,0,17,5.559486639035e-01,5.023343074839e-09
of_gamg,54,0,18,4.440513201865e-01,1.720148135043e-09
of_gamg,54,0,19,2.672746372403e-01,0.000000000000e+00
of_gamg,55,0,0,8.742722105524e-01,-1.949655148437e-08
of_gamg,55,0,1,6.243465209452e-01,6.720640932656e-09
of_gamg,55,0,2,3.756533945431e-01,2.274401522673e-08
of_gamg,55,0,3,1.257277589687e-01,9.645518717072e-09
of_gamg,55,0,4,8.727423017678e-01,4.394113428674e-08
of_gamg,55,0,5,6.231139644606e-01,5.796569402250e-08
of_gamg,55,0,6,3.768859264594e-01,4.093688743545e-08
of_gamg,55,0,7,1.272576509774e-01,7.308596283728e-09
of_gamg,55,0,8,8.663253777671e-01,4.892734306594e-08
of_gamg,55,0,9,6.184811666359e-01,5.676802139476e-08
of_gamg,55,0,10,3.815187367934e-01,2.034687396346e-08
of_gamg,55,0,11,1.336745767672e-01,5.804579594759e-09
of_gamg,55,0,12,8.404034693592e-01,2.957916045432e-08
of_gamg,55,0,13,6.029666442903e-01,1.890990852793e-08
of_gamg,55,0,14,3.970332976581e-01,1.132176574714e-08
of_gamg,55,0,15,1.595965018700e-01,1.886961420450e-09
of_gamg,55,0,16,7.327253543176e-01,5.871631625354e-09
of_gamg,55,0,17,5.559486624182e-01,5.517186263404e-09
of_gamg,55,0,18,4.440513190002e-01,1.886960920849e-09
of_gamg,55,0,19,2.672746368117e-01,-2.220446049250e-16
of_gamg,56,1,0,0.000000000000e+00,2.444458280237e-08
of_gamg,56,1,1,0.000000000000e+00,6.468633495516e-08
of_gamg,56,1,2,0.000000000000e+00,6.368090266218e-08
of_gamg,56,1,3,0.000000000000e+00,1.695411500080e-08
of_gamg,56,1,4,0.000000000000e+00,7.850650352026e-08
of_gamg,56,1,5,0.000000000000e+00,7.567792992269e-08
of_gamg,56,1,6,0.000000000000e+00,3.166863971060e-08
of_gamg,56,1,7,0.000000000000e+00,7.691541015209e-09
of_gamg,56,1,8,0.000000000000e+00,1.138881788876e-08
of_gamg,56,1,9,0.000000000000e+00,1.886960698805e-09
of_gamg,57,2,0,0.000000000000e+00,2.284897503424e-07
of_gamg,57,2,1,0.000000000000e+00,2.464565601601e-08
of_gamg,57,2,2,0.000000000000e+00,8.989532140902e-08
of_gamg,57,2,3,0.000000000000e+00,3.355560040941e-08
of_gamg,58,2,0,2.574136089052e-08,0.000000000000e+00
of_gamg,58,2,1,8.518044962792e-09,-6.617444900424e-24
of_gamg,58,2,2,1.362641114739e-08,1.323488980085e-23
of_gamg,58,2,3,1.153540223975e-08,-2.646977960170e-23
of_gamg,59,1,0,1.279338796154e-08,3.341774750207e-08
of_gamg,59,1,1,3.867862788155e-08,-1.806442709695e-08
of_gamg,59,1,2,2.874702332171e-08,4.220085331121e-08
of_gamg,59,1,3,1.099355453495e-08,3.845253986742e-09
of_gamg,59,1,4,2.116962466740e-08,-1.601266381618e-08
of_gamg,59,1,5,2.756155478915e-08,4.406921571627e-08
of_gamg,59,1,6,2.291070242458e-08,-5.269624979391e-09
of_gamg,59,1,7,6.351974087156e-09,1.764257648527e-08
of_gamg,59,1,8,6.921332462936e-09,1.779873962080e-09
of_gamg,59,1,9,3.951868783193e-09,2.504150624744e-09
of_gamg,60,1,0,1.756735189041e-08,-4.811437181602e-09
of_gamg,60,1,1,3.697532803371e-08,2.211040826231e-08
of_gamg,60,1,2,3.650587404482e-08,8.144712876828e-09
of_gamg,60,1,3,1.375969102537e-08,3.204199095958e-09
of_gamg,60,1,4,1.976478718149e-08,1.395960733134e-08
of_gamg,60,1,5,3.415426160525e-08,5.999073491111e-09
of_gamg,60,1,6,2.552314232057e-08,7.418951893674e-09
of_gamg,60,1,7,9.556173183114e-09,1.010553701759e-09
of_gamg,60,1,8,7.695526162076e-09,1.010553701759e-09
of_gamg,60,1,9,4.962422484952e-09,-6.617444900424e-24
of_gamg,61,1,0,1.688000372161e-08,9.953317165200e-09
of_gamg,61,1,1,4.112247041865e-08,8.819645836466e-09
of_gamg,61,1,2,3.979367357416e-08,5.326702207280e-09
of_gamg,61,1,3,1.515680504746e-08,9.340770062554e-10
of_gamg,61,1,4,2.142381957681e-08,5.034052763880e-09
of_gamg,61,1,5,3.639830838303e-08,5.610907534510e-09
of_gamg,61,1,6,2.805561648367e-08,2.313988498918e-09
of_gamg,61,1,7,1.049025018937e-08,4.458344864077e-10
of_gamg,61,1,8,8.241485370394e-09,4.458344864077e-10
of_gamg,61,1,9,5.408256971359e-09,6.617444900424e-24
of_gamg,62,0,0,8.742722217976e-01,4.473394987770e-10
of_gamg,62,0,1,6.243465594233e-01,-2.502443585684e-09
of_gamg,62,0,2,3.756534377238e-01,-5.906737765571e-09
of_gamg,62,0,3,1.257277766513e-01,-1.893229462091e-09
of_gamg,62,0,4,8.727423282146e-01,1.131209792504e-09
of_gamg,62,0,5,6.231140162459e-01,9.966773628634e-09
of_gamg,62,0,6,3.768859711901e-01,9.964592706524e-09
of_gamg,62,0,7,1.272576669883e-01,2.767496398715e-09
of_gamg,62,0,8,8.663254041609e-01,1.349536038475e-08
of_gamg,62,0,9,6.184812161224e-01,4.858518032336e-09
of_gamg,62,0,10,3.815187737668e-01,4.932051655970e-09
of_gamg,62,0,11,1.336745898677e-01,3.436140871838e-09
of_gamg,62,0,12,8.404034899627e-01,-9.686058621838e-09
of_gamg,62,0,13,6.029666751744e-01,2.855351732833e-09
of_gamg,62,0,14,3.970333228191e-01,-1.665974358467e-09
of_gamg,62,0,15,1.595965120196e-01,-7.653834843691e-09
