cycle,cell,psi,residual,resnorm
12,0,0.8742722230710215,0,1.673125889345791e-16
12,1,0.6243465614593652,3.33066907387547e-16,1.673125889345791e-16
12,2,0.3756534385406348,-5.551115123125783e-17,1.673125889345791e-16
12,3,0.1257277769289785,1.387778780781446e-16,1.673125889345791e-16
12,4,0.8727423308247207,2.220446049250313e-16,1.673125889345791e-16
12,5,0.6231140227664395,1.110223024625157e-16,1.673125889345791e-16
12,6,0.3768859772335607,-4.996003610813204e-16,1.673125889345791e-16
12,7,0.1272576691752792,0,1.673125889345791e-16
12,8,0.8663254082861428,-2.220446049250313e-16,1.673125889345791e-16
12,9,0.6184812215481112,4.440892098500626e-16,1.673125889345791e-16
12,10,0.3815187784518887,-5.551115123125783e-17,1.673125889345791e-16
12,11,0.1336745917138571,3.885780586188048e-16,1.673125889345791e-16
12,12,0.840403489057882,7.771561172376096e-16,1.673125889345791e-16
12,13,0.6029666766879744,-8.881784197001252e-16,1.673125889345791e-16
12,14,0.3970333233120257,1.110223024625157e-16,1.673125889345791e-16
12,15,0.1595965109421179,5.551115123125783e-17,1.673125889345791e-16
12,16,0.7327253603152933,-2.220446049250313e-16,1.673125889345791e-16
12,17,0.5559486728338778,5.551115123125783e-16,1.673125889345791e-16
12,18,0.4440513271661219,6.661338147750939e-16,1.673125889345791e-16
12,19,0.2672746396847068,-7.771561172376096e-16,1.673125889345791e-16
13,0,0.8742722230710215,0,1.145166719907535e-18
13,1,0.6243465614593652,3.33066907387547e-16,1.145166719907535e-18
13,2,0.3756534385406348,-2.220446049250313e-16,1.145166719907535e-18
13,3,0.1257277769289785,0,1.145166719907535e-18
13,4,0.8727423308247207,2.220446049250313e-16,1.145166719907535e-18
13,5,0.6231140227664395,1.110223024625157e-16,1.145166719907535e-18
13,6,0.3768859772335607,-4.996003610813204e-16,1.145166719907535e-18
13,7,0.1272576691752793,2.775557561562891e-17,1.145166719907535e-18
13,8,0.8663254082861428,-2.220446049250313e-16,1.145166719907535e-18
13,9,0.6184812215481112,4.440892098500626e-16,1.145166719907535e-18
13,10,0.3815187784518887,-1.110223024625157e-16,1.145166719907535e-18
13,11,0.1336745917138571,3.05311331771918e-16,1.145166719907535e-18
13,12,0.840403489057882,7.771561172376096e-16,1.145166719907535e-18
13,13,0.6029666766879744,-8.881784197001252e-16,1.145166719907535e-18
13,14,0.3970333233120257,3.885780586188048e-16,1.145166719907535e-18
13,15,0.1595965109421179,-1.665334536937735e-16,1.145166719907535e-18
13,16,0.7327253603152933,-1.110223024625157e-16,1.145166719907535e-18
13,17,0.5559486728338779,1.665334536937735e-16,1.145166719907535e-18
13,18,0.444051327166122,3.885780586188048e-16,1.145166719907535e-18
13,19,0.2672746396847067,-3.885780586188048e-16,1.145166719907535e-18
14,0,0.8742722230710215,0,1.147818774169811e-20
14,1,0.6243465614593652,3.33066907387547e-16,1.147818774169811e-20
14,2,0.3756534385406348,-2.220446049250313e-16,1.147818774169811e-20
14,3,0.1257277769289785,0,1.147818774169811e-20
14,4,0.8727423308247207,2.220446049250313e-16,1.147818774169811e-20
14,5,0.6231140227664395,1.110223024625157e-16,1.147818774169811e-20
14,6,0.3768859772335607,-4.996003610813204e-16,1.147818774169811e-20
14,7,0.1272576691752793,2.775557561562891e-17,1.147818774169811e-20
14,8,0.8663254082861428,-2.220446049250313e-16,1.147818774169811e-20
14,9,0.6184812215481112,4.440892098500626e-16,1.147818774169811e-20
14,10,0.3815187784518887,-1.110223024625157e-16,1.147818774169811e-20
14,11,0.1336745917138571,3.05311331771918e-16,1.147818774169811e-20
14,12,0.840403489057882,7.771561172376096e-16,1.147818774169811e-20
14,13,0.6029666766879744,-8.881784197001252e-16,1.147818774169811e-20
14,14,0.3970333233120257,3.885780586188048e-16,1.147818774169811e-20
